AUNFF	Aurcana Corp
AUNXF	Fremont Petroleum Corp Ltd
AUOTY	Au Optronics Corp
AURI	Wellstone Filter Sci
AURQF	Aurelius Minerals Inc
AURT	Attune Rtd
AURX	Audeo Oncology Inc
AUSAF	Australis Capital Inc
AUSI	Aura Systems Inc
AUSVF	Aura Resources Inc
AUTLF	Austal Ltd [Australia]
AUTLY	Austal Ltd ADR
AUTR	Autris
AUUMF	Aumann Ag
AUVGF	Australian Vintage Ltd
AUXRF	Aux Resources Corp.
AUXXF	Allegiant Gold Ltd
AVACF	Avance Gas
AVASF	Avast Plc
AVBH	Avidbank Holdings Inc
AVCNF	Avicanna Inc
AVCRF	Avricore Health Inc
AVCTF	Avacta Group Plc
AVCVF	Monitor Ventures Inc
AVEVF	Aveva Group Plc Ord
AVEW	Avew Holdings Inc
AVFP	Avis Financial Corp
AVGDF	Avidian Gold Corp
AVHHL	Avita Therapeutics Inc
AVHNF	Ackermans & Van Haarn Ord
AVHNY	Ackermans & Van Haaren Sa
AVHOQ	Avianca Holdings S.A.
AVIFY	Advanced Info Svc Pu
AVIVF	Advanced Info Service Public Co. Ltd
AVLNF	Avalon Rare Metals
AVLP	Avalanche Internatio
AVMR	Avra Medical Robotics Inc
AVNBF	Avon Rubber Plc
AVNI	Arvana Inc
AVNY	Manaris 2010 Corp
AVOA	Avoca Inc
AVOI	Advanced Voice Recog
AVOZ	Altavoz Entertainment Inc
AVPFF	Avcorp Industries Inc Ord
AVPI	Avp Inc
AVPMF	Avrupa Minerals Ltd
AVRI	Averox Inc
AVRN	Avra Inc
AVSFY	Avi Ltd
AVSR	Avistar Communications Corp
AVTI	Avitar Inc
AVTXF	Avantium N V
AVVH	Avvaa World Health Care Products Inc
AVVIY	Aviva Plc
AVXT	Avax Techs Inc
AVYAW	Avaya Holdings Corp WT Exp 12/15/2022
AWAW	White Fox Ventures Inc
AWCMF	Alumina Ltd Ord Shs
AWCMY	Alumina Ltd ADR
AWEB	Areti Web Innovations Inc
AWGI	Awg International Water Corp
AWGL	Awg Ltd
AWKS	Ameriworks Inc
AWLCF	Awilco
AWON	A-1 Group Inc
AWRRF	A&W Revenue Royalties Income Fund
AWSI	Aria Wireless Sys Inc
AWSL	Atlantic Wind & Sola
AWSM	Cool Holdings Inc
AWWC	Access Worldwide Communs
AWWI	Alpha Wastewater Inc
AXAHF	Axa S.A.
AXAHY	Axa Sa ADR
AXCG	Eyes On The Go Inc
AXCP	Allixon International Corp
AXDDF	Almadex Minerals Ltd
AXGC	Axis Energy Corp
AXIM	Axim Biotechnologies
AXLE	Tjt Inc
AXLX	Axiologix Education
AXMP	Axm Pharma Inc
AXNVF	Axion Ventures
AXPRF	Amseco Exploration. Ltd
AXPWQ	Axion Power Intl Inc
AXREF	Amarc Resources Ltd
AXRX	Amexdrug Cp
AXTG	Axis Techs Group Inc
AXTLF	Axtel S. A.. B. DE Cv
AXVEF	Caelan Cap Inc.
AXXA	Exxe Group Inc
AXXDF	Alderon Iron Ore Corp
AXXTF	Axiata Group Bhd
AYALY	Ayala Corp ADR
AYRSF	Ayr Strategies Inc
AYSI	Alloy Steel International Inc
AYTUW	Aytu Bioscience Inc WT
AYTUZ	Aytu Bioscience Inc WT Exp 11/02/2021
AZASF	Arizona Silver
AZFL	Amazonas Florestal
AZGFF	Azteca Gold Corp
AZGSQ	Aztec Oil & Gas Inc
AZIHF	Azimut Holding Spa
AZIHY	Azimut Holding Spa
AZIL	Aziel Corp
AZKLF	Aziana Ltd
AZLCZ	Aztec Land Comb Cert
AZMCF	Arizona Metals Corp
AZMTF	Azimut Exploration I
AZNCF	Astrazeneca Plc Ord
AZNVF	Ojo Electric Corp
AZRH	Azure Holding
AZRMF	Azure Minerals Ltd
AZTEF	TV Azteca Sa DE Cv
AZURF	Azincourt Uranium
AZZEF	Antares Energy Ltd
AZZTF	Aztec Minerals Corp
AZZUF	Azarga Uranium Corp
AZZVF	Avz Minerals Ltd
BABAF	Alibaba Group Holding Ltd
BABB	Bab Inc
BABL	Buildablock Corp
BABWF	International Consol
BABYF	Else Nutrition Holdings Inc
BACHF	Bank of China Beijin
BACHY	Bank of China Ltd Ad
BADFF	Badger Income Fund
BAESF	Bae Systems Ord GBP
BAESY	Bae Systems ADR
BAFBF	Balfour Beatty Plc
BAFYY	Balfour Beatty
BAJFF	Camrova Resources Inc
BAKPF	Baraka Petroleum Ltd
BALTF	Ipath.B Cotton TR ETN
BAMGF	Brookfield Asset Management Inc Pfd Shs Cl A Ser
BAMXF	Bayerische Motoren Werke Ag
BANGN	Emera Maine Inc 7% Pfd
BANI	Banneker Inc
BANM	Mtb Corp.
BANT	Bantek Inc
BAOB	Baraboo Bancorp Inc
BASA	Basanite Inc
BASFY	Basf Se Ads
BASWW	Basic Energy Services Inc WT
BASX	Basic Energy Services
BATRB	Liberty Media
BAYK	Bay Banks of Virgini
BAYP	Bayport International Holdings Inc
BAYRY	Bayer Aktienges Ads
BAYZF	Bayer Ag Ord
BBAGF	Bb Biotech Ag Namen-Akt
BBAJF	Banco Del Bajio Sa
BBAL	New York Health Care
BBAVF	Bba Aviation Plc
BBAVY	Bba Aviation Plc ADR
BBBK	Baker Boyer Bancorp
BBBMF	Bluebird Battery Metals Inc
BBBXF	Brixton Metals Corp
BBCPW	Concrete Pumping Holdings Inc WT
BBDA	Bebida Beverage CO
BBKCF	Big Blockchain Intelligence Group Inc
BBLC	Blockchain Loyalty Corp
BBLG	Bone Biologics Corp
BBLKF	Brittannia Bulk Hld
BBLS	Rockdale Resources Corp
BBRRF	Blueberries Medical Corp
BBRW	Brewbilt MFG Inc.
BBRYF	Burberry Ltd
BBSEY	Bb Seguridade
BBSRF	Bluestone Resources Inc
BBUCQ	Big Buck Brewery
BBVXF	Banco Bilbao Vizcaya
BBXTB	Bbx Capital Corp
BBXTD	Bbx Capital Corp
BCAL	Bank of Southern California National Associatio
BCAP	Baron Capital Enterprise Inc
BCAUF	Brilliance China Automotive Holdings Ltd
BCAUY	Brilliance China ADR
BCBF	Beach Community Bancshares Inc
BCBHF	Bb Holdings Ltd
BCCEF	Bactech Environmenta
BCCI	Baristas Coffee CO
BCCLF	Becle Sab DE Cv
BCDMF	Delrand Resources Ltd
BCDRF	Banco Santander S.A.
BCDS	Blaqclouds Inc
BCEFF	BCE Inc 1st Pfd Ser Y Var Rate
BCEKF	Bear Creek Mng Corp
BCHFP	Birchcliff Energy Ltd
BCHG	Grayscale Bitcoin Cash TR Bch
BCII	Blockchain Industries Inc
BCKIF	Babcock International Group Plc
BCLMF	Bacanora Lithium Plc
BCLYF	Barclays Plc Ord
BCMXY	Bank of Communications CO Ltd ADR
BCNAF	Barco NV
BCND	Beacon Redevelopment
BCRHF	Blue Capital Reinsurance
BCTF	Bancorp 34 Inc
BCTXF	Briacell Therapeutics Corp
BCUCF	Brunello Cucinelli S P A
BCUCY	Brunello Cucinelli S.P.A. ADR
BCUFF	Bell Copper Corp
BCVVF	Boc Aviation Ltd
BCWG	Bcw Group Hldg Inc
BCYIF	Ishares Plc Ord FTSE
BDCM	Broadcast Mktng Group Inc
BDCO	Blue Dolphin Energy Company
BDDXF	DB Base Metals Double Long Exchange Traded Notes
BDGCF	Black Dragon Gold Corp
BDGR	Black Dragon Resource Companies Inc
BDGSF	Bank of GA Hlds Plc
BDGY	Bridgeway National Corp
BDIC	Blow & Drive Interlock Corp
BDNHF	Brewin Dolphin Hldgs Plc
BDNNY	Boliden Ab ADR
BDORY	Banco Do Brasil S.A.
BDOUY	Bdo Unibank Inc ADR
BDPT	Bioadaptives Inc
BDRAF	Bombardier Inc Cv A
BDRBF	Bombardier Inc Cl B
BDRFF	Beiersdorf A G
BDRFY	Beiersdorf A G
BDRGF	Jaeger Resources Corp
BDRPF	Bombardier Adj Pfd
BDRXF	Bombardier Inc
BDULF	Bangkok Dusit Medical Services Public Co. Ltd
BDVB	Bagger Dave's Burger Tavern Inc
BDVSF	Bidvest Group Ltd
BDVSY	Bidvest Group Ltd SP
BDWBF	Budweiser Brewing Company Apac Limited
BDWBY	Budweiser Brewing CO Apac Ltd
BDYS	Bodyscan Corp
BEAG	Blue Eagle Lithium Inc
BEBE	Bebe Stores Inc
BECTY	Bechtle Ag ADR [Germany]
BECVY	Bec World Public CO Ltd ADR
BEEN	Better Environment Concepts
BEES	Bnh Inc
BEGI	Blackstar Energy
BEHL	Biocentric Engy Hlds Inc
BEIJF	Beijing North Star Corp
BELDF	Batero Gold Corp
BELGF	Bellevue Gold Ltd
BELP	Belpointe REIT Inc
BEMG	Beta Music Group Inc
BENZF	Benz Mining
BEOB	Beo Bancorp [Or]
BEPTF	Beach Petroleum Ltd
BERI	Blue Earth Resources Inc
BERK	Berkshire Bancorp
BESIY	BE Semiconductor Industries N.V.
BESVF	BE Semiconductor Industries N.V.
BETRF	Betterlife Pharma Inc.
BETW	Bettwork Industries Inc
BEUT	Science To Consumers Inc
BEVFF	Bennett Environmental Inc
BEVVF	Bee Vectoring Technologies International Inc
BEWFF	Bewhere Holdings Inc
BFARF	Bitfarms Ltd
BFCC	Bankfirst Capital Corp
BFCH	Bitfrontier Capital Holdings Inc
BFEHF	Bachem Holding Ag
BFFAF	Basf Se
BFFBF	Biffa Plc
BFFI	Ben Franklin Financl
BFFTF	Biofrontera Ag
BFGC	Bullfrog Gold Corp
BFHJ	Beneficial Hlds Inc
BFLBY	Bilfinger Se ADR
BFNH	Bioforce Nanosciences Holdings I
BFRE	Bluefire Renewables Inc
BFTI	Befut Global Inc
BFTL	The Bank of Fincastle
BFWWF	Burger Fuel Worldwide Ltd
BGADF	Brigadier Gold Limited
BGAIF	Bio Gaia Biologics Ab
BGAOF	Proximus Sa DE Droit Pub
BGAOY	Belgacom Sa ADR
BGAVF	Bravada Gold Corp
BGEM	Blue Gem Enterprise
BGEPF	Bunge Ltd Pfd
BGES	Bio-Bridge Science
BGGSQ	Briggs & Stratton Corp
BGMD	Bg Medicine
BGMO	Bergamo Aquisition Corp
BGOUF	Bang & Oulfsen B Ord
BGPBF	Bts Group Ab [Sweden]
BGRDF	Braingrid Ltd
BGRP	Bluestem Group Inc
BGUUF	Benguet Corp
BHBCQ	Beverly Hills Bancorp Inc
BHHKF	Benchmark Botanics Inc
BHHOF	Boohoo Group
BHKLY	Boc Hong Kong ADR
BHLL	Bunker Hill Mining Corp
BHNGF	Bhang Inc
BHOOY	Boohoo Group Plc ADR
BHPA	Bhpa Inc
BHPBF	Bhp Billiton Plc
BHPLF	Bhp Billition Ltd
BHRB	Burke & Herbert Bk
BHWB	Blackhawk Bancorp Inc
BIBLF	Brick Brewing Ltd
BICB	Biocube Inc
BICEF	Bic S.A. [France]
BICEY	Societe Bic ADR
BICTF	Biocure Technology Inc
BICX	Biocorrx Inc
BIDCF	Blockchaink2 Corp
BIEI	Premier Biomedical
BIEL	Bioelectronics Corp
BIGG	Big Tree Group Inc
BIIO	Bionovate Technologies Corp
BILZF	Ignite International Brands Ltd
BIMO	Bioneutra International Ltd
BIMUF	Biommune Technologie
BIOAF	Bioasis Technologies
BIOIF	Biome Grow Inc
BIONQ	Bionitrogen
BIOQ	Bioqual Inc
BIOVF	Swedish Orphan Biovit Ord
BIOYF	Biosyent Inc
BIPH	Biophan Techs Inc
BIQIF	Biqi International Holdings Corporation
BIRDF	Bird Constr Income
BIREF	Birchcliff Energy
BIRMF	Biorem Inc
BISA	Baltic Intl USA Inc
BITCF	First Bitcoin Capital Corp
BITRF	Biotron Ltd Ord
BITTF	Bitterroot Resources Ltd
BIVI	Biovie Inc
BIXT	Bioxytran Inc
BJCHF	Beijing Cap Intl H
BJCHY	Beijing Capital Intl Airport Ltd ADR
BJINF	Beijing Enterprises Holdings Limited
BJWTF	Beijing Enterprises
BKAHF	Bank of Ayudhya Pcl Nvdr
BKAYY	Bank of Ayudhya Public Co. Ltd
BKBEF	Blackbird Energy Inc
BKBFF	Pipestone Energy Corp WT Exp 05/19/2021
BKBLF	Magnetic North Acquisition Corp
BKCYF	Bank of Cyprus Holdings Plc
BKDKP	Stanley Black & Decker Inc
BKEAF	The Bank of East Asia Ltd
BKEAY	Bank East Asia Ltd S
BKEN	Bakken Energy Corp
BKESY	Banco Espirto Sa ADR
BKFAF	Brookfield Asset Management Inc Prf Perpetual C
BKFCF	Bank of Communications CO Ltd
BKFKF	Bakkafrost Pf
BKGFF	Berkeley Group Holdi
BKGFY	Berkeley Group Holdi
BKGM	Bankguam Holding CO
BKHPF	Bank Hapolam Bm Ord
BKHYY	Bank Hapoalim Bm ADR
BKIMF	Bankinter S.A.
BKIRF	Black Iron
BKISF	Ishares IV Plc Ishares US Mortgage Backed Securi
BKIT	Pharmagaia Inc
BKKLY	Bangkok Bank Public
BKKPF	Bangkok Bk Pub CO Ltd
BKLIF	Blockmint Technologies Inc Cl A
BKLLF	Codebase Ventures Inc
BKLRF	Berkeley Resources L
BKMM	Bekem Metals Inc
BKNIY	Bankinter S.A.
BKOR	Oak Ridge Financial Services
BKQNY	Bank of Queensland
BKRIF	Bank of Ireland Group Plc
BKRIY	Bank of Ireland Group Plc ADR
BKRKF	Bank Rakyat Indones
BKRKY	Pt Bank Rakyat ADR
BKRRF	Blackrock Gold
BKSD	Brookside Technology Holdings Corp
BKTPF	Cruz Cobalt Corp
BKUCF	Blue Sky Uranium
BKUH	Bakhu Holdings Corp
BKUT	Bank Utica NY
BKUTK	Bank of Utica
BLAB	Bio Lab Naturals Inc CO
BLAGF	Blue Lagoon Resources Inc
BLBRF	Bloomberry Resorts Corp
BLBX	Blackboxstocks Inc
BLDV	Blue Diamond Venture
BLEG	Branded Legacy Inc.
BLEVF	Beleave Inc
BLFDF	Blockchain Foundry Inc
BLFR	Bluefire
BLGI	Black Cactus Global Inc
BLGO	Biolargo Inc
BLGVF	Ic Potash
BLHEY	Baloise Holding ADR
BLHK	Blueharbor Bank [Nc]
BLHWF	Belimo Holding Ag
BLIAQ	Blockbuster Inc
BLIBQ	Blockbuster Inc Cl B
BLILF	Bearing Lithium
BLIS	Beliss Corp
BLITF	I3 Interactive Inc
BLKCF	Global Gaming Technologies Corp
BLKG	Black Stallion Oil & G As Inc
BLKIF	Ishares IV Plc
BLKLF	Blackline Safety
BLLB	Bell Buckle Holdings
BLLXF	Blox Labs Inc
BLMC	Biloxi Marsh Lds Cor
BLMIF	Bank Leumi Le Israel
BLNC	Balance Labs Inc
BLNMF	Blue Note Mining Inc
BLONF	Blueocean Nutrasciences
BLOZF	Cannabix Technologies Inc
BLPFF	Blok Technologies
BLPG	Blue Line Protection Group Inc
BLRDF	Billerud Korsnas Aktiebolag Public
BLRZF	Blackhawk Resource Corp
BLSFY	Bluescope Steel Ltd ADR
BLSP	Blue Sphere Corp
BLSSF	Black Sea Copper and Gold Corp
BLUBF	Citadel Div Invst UT
BLUU	Blue Water Global Group Inc
BLXX	Blox Inc
BLYQ	Bally Corp
BMBLF	Brambles Ltd
BMBN	Benchmark Banksh VA
BMBOY	Grupo Bimbo S.A.B. DE C.V.
BMCDF	Bolsas Y Mercados Argentinos
BMCLF	Baic Mtr Corp Ltd
BMCS	Biotech Medics NE
BMDLF	BMO Covered Call Canadian Banks ETF Unit
BMDPF	Banca Monte Dei Paschi Di Siena Spa
BMDPY	Banca Monte Dei Paschi Di Siena Spa ADR No Par
BMGP	Biomagnetics Diagnos
BMIN	Britannia Mining Inc
BMIX	Brazil Minerals Inc
BMKAF	Brookfield Asset Management Inc Fxdfr Prf Per
BMKDF	Biomark Diagnostics Inc
BMLWF	BMO Low Volatility US Equity ETF
BMMCF	Kbridge Energy Corp Ord
BMMJ	Body & Mind Inc
BMMPF	BMO Equal Weight Banks Index ETF TR
BMMWF	BMO Low Volatility CDN Equity ETF TR
BMMX	Biomimix Inc
BMNM	Bimini Capital Mgmt
BMOOF	Blue Moon Zinc Corp
BMRK	Benchmark Energy Corp
BMRMF	Bains DE Mer Et Du Cer Monaco
BMRPF	B& M European Value Re Tail S.A.
BMRRY	B& M European Value Re Tail S.A.
BMSN	Bio-Matrix Scientific Group Inc
BMSPF	Biomass Secure Power
BMTLF	Bemetals Corp
BMTM	Bright Mountain Media Inc
BMWLF	Bluma Wellness Inc
BMWYY	Bayerische Motoren Werke Aktiengesellschaft
BMXC	Bemax Inc
BMXI	Brookmount Explorations Inc
BMXID	Brookmount Explorations Inc
BMXMF	Biomerieux 69 Marcy
BMYMP	Bristol Myer Squi Pf
BNAUF	Battle North Gold Corp.
BNCC	Bnccorp Inc
BNCDY	Banca Mediolanum S.P.A.
BNCM	Bounce Mobile Sys Inc
BNCZF	Banco Bpm Societa Per Azioni
BNDSF	Banco DE Sabadell S.A.
BNDSY	Banco DE Sabadell Sa ADR
BNEFF	Bonterra Energy Corp
BNET	Bion Environmental Technologies Inc
BNGI	Bangi Inc
BNGLF	Bengal Energy Ltd
BNGRF	Savencia Sa
BNIGF	Beroni Group Ltd
BNKHF	Boc Hong Kong Hlds
BNKL	Bionik Laboratories Corp
BNKPF	Bnk Pete Inc
BNKXF	Bankia S.A.
BNKXY	Bankia Sa ADR
BNMDF	Banca Mediolanum Spa
BNNLF	Bannerman Resources
BNOEF	Bionomics Ltd
BNPQF	Bnp Paribas Ord Ff 2
BNPQY	Bnp Paribas ADR
BNPUF	Bonavista Ene TR UT
BNRJF	Alset Minerals
BNSPF	Bank N S Halifax
BNTGF	Brenntag Ag
BNTGY	Brenntag Ag
BNTRF	Benton Resources
BNVIF	Binovi Technologies Corp.
BNXR	Brinx Resources Ltd
BNYN	Banyan Corp [Or]
BOAA	Bio-America Inc
BOALY	Boral Ltd ADR
BOARF	Boart Longyear Ltd
BOCOF	Bougainville Copper Ord
BOEUF	Bonesupport Holding Ab
BOGN	Bogen Communs Intl Inc
BOID	Bank of Idaho Holding CO
BOIRF	Boiron
BOIVF	Bollore Investisseme
BOLB	Bol Bancshares Inc
BOLIF	Boliden Ab
BOMBF	Bombardier Inc
BOMMF	DB Base Metals Double Short ETN
BOMXF	Bolsa Mexicana Val A Shs
BONL	Bonal Intl Inc
BONTQ	Bon Ton Stores The
BONXF	Bonterra Res Inc
BONZ	Bonanza Goldfields
BOPCF	Biopharma Credit Plc
BOPO	Biopower Operations
BOREF	Borealis Exploration Ltd
BORK	Bourque Industries Inc
BORMF	Boreal Metals Corp
BORNY	China New Borun Corp ADR
BORT	Botetourt Bankshares
BORUF	Borussia Dor Gmbh&Co
BOSQF	Yield Growth Corp
BOSSY	Hugo Boss
BOSXF	DB Base Metals Short ETN
BOTH	Bioethics Ltd
BOTX	Bontex Inc. Stock Quote
BOTY	Lingerie Fighting Championships Inc
BOUYF	Bouygues Ff 50 Par
BOUYY	Bouygues Sa
BOWFF	Boardwalk Real Estat
BOXS	Boxscore Brands Inc
BOYAF	Boyaa Interactive Intl Ltd
BOZTY	Boozt Ab ADR
BPAQF	BP Plc
BPCGF	Banco Comercial Portugues Sa
BPHLY	Bank of The Philippine Islands ADR
BPIGF	Bpi Energy Holdings Inc
BPIRF	Bank of Piraeus
BPIRY	Piraeus Bank S.A.
BPLNF	Broken Hill Prospecting Ltd
BPMI	Badger Paper Mills
BPMUF	Basilea Pharmaceutic
BPOPO	Popular Inc
BPOSY	Bpost S.A.
BPPPF	Bid Corp Ltd
BPRMF	Blue Prism Group Plc
BPSR	Bespoke Tricyles
BPUZF	Boss Power Corp
BPZZF	Boston Pizza Royalti
BQST	Bioquest Corp
BRAV	Bravada Intl Ltd
BRBMF	Big Rock Brew Inc TR
BRBOF	Brembo Spa [Italy]
BRBW	Brunswick Bancorp
BRCOQ	Beard Company
BRDCF	Bridgestone Corp OR
BRDCY	Bridgestone Corp ADR
BREUF	Brookfield Real Est
BRFH	Barfresh Food Group
BRFRF	Burford Capital
BRGC	Brightrock Gold Corp
BRGGF	Bragg Gaming Group Inc
BRGO	Bergio Intl Inc
BRKCF	Barksdale Capital Corp
BRKK	Brk Inc
BRLAF	British Land Ord GBP
BRLGF	Founders Advantage Cap Corp
BRLL	Barrel Energy Inc
BRLXF	Boralex Inc Cl A
BRMSY	Brmall ADR [Brazil]
BRNE	Borneo Resource Investments Ltd
BRNGF	Buru Energy Ltd
BRNW	Brainybrawn Inc
BROE	Baron Energy Inc
BROXF	Brookfield Asset Management Inc 4.90% Prf Perpet
BRPHF	Galaxy Digital Holdings
BRQSW	Borqs Technologies Inc Acquisition WT
BRRAY	Barloworld Ltd ADR
BRRDF	Borregaard ASA
BRRE	Blue Ridge Real Estate CO
BRRGF	Brent Resources Group Ltd
BRSE	Broadside Enterprises Inc
BRSF	Brain Scientific Inc
BRSGF	Lithion Energy Corp
BRSI	Ballistic Recovery Sys Inc
BRSLF	Barsele Minerals Corp
BRTE	Brightec Inc
BRTHF	Brother Industries Ltd [Japan]
BRTHY	Brother Industries Ltd [Japan] ADR
BRTI	Blackridge Technology International Inc
BRTXQ	Biorestorative Therapies Inc
BRUZF	Bolero Resources Cp
BRVO	Bravo Multinational Inc
BRVRF	Blue Riv Res Ltd
BRVVF	Bravura Ventures Corp
BRYFF	Bri-Chem Corp
BRYGF	Baroyeca Gold & Silver Inc
BRYN	Bryn Resources Inc
BRYYF	Amani Gold Ltd
BRZL	Scepter Holdings Inc
BRZV	Breezer Ventures Inc
BSCA	Bank Santa Clarita
BSEAF	Braemar Shipping Services Plc
BSEFF	Benesse Holdings
BSEFY	Benesse Hlds ADR
BSEG	Big Screen Entertmt
BSEM	Biostem Technologies Inc
BSFC	Blue Star Foods Corp
BSFO	Bank San Francisco California
BSGC	Bigstring Corp
BSHI	Boss Holdings Inc
BSHPF	Bahamas Petroleum CO Plc
BSHVF	Bushveld Minerals Ltd [Guernsey]
BSKZF	Bambuser Ab
BSND	Boston Sand & Gravel
BSPA	Ballston Spa Bancorp
BSPDY	Pt Bumi Serpong Damai
BSPK	Bespoke Extracts Inc
BSPM	Biostar Pharmaceutic
BSPR	Bigsupersearch.com Inc
BSRC	Biosolar Inc
BSRTF	Bsr Real Estate Investment Trust
BSSP	Reve Technologies Inc
BSTG	Biostage Inc
BSTK	Brite-Strike Tactica
BSTN	Boston Carriers Inc
BSTO	Blue Star Opportunit
BSYI	Biosyntech Inc
BTAFF	British American Tob
BTAM	Ben-Tam Inc
BTAVF	Batm Advanced Commun Ltd
BTBIF	Btb Real Estate Invt
BTCS	Btcs Inc
BTCWF	Bluesky Digital Assets Corp.
BTCY	Biotricity Inc
BTDG	B2Digital Inc
BTDPF	Barratt Developments Plc
BTDPY	Barratt Developments Plc ADR
BTFL	Monarch America Inc
BTGHF	Bigtincan Holdings Limited
BTGI	Bulova Technologies
BTGN	Bitcoin Generation Inc
BTGOF	Bt Group Plc [Gbp]
BTHE	Boston Therapeutics
BTHR	Sports Venues of Florida Inc
BTIM	Boatim Inc
BTKRF	Black Tusk Resources Inc
BTLCY	British Land CO ADR
BTLLF	North Peak Resources Ltd
BTLN	Brightlane Corp
BTOW	Belltower Entmt Crp
BTQNF	Bqe Water Inc
BTSC	Bitcoin Services Inc
BTTR	Better Choice Company Inc
BTTUF	Betteru Education
BTUMF	Btu Metals Corp
BTVCF	Britvic Plc
BTVCY	Britvic Plc ADR
BTZI	Bots Inc
BUDFF	Anheuser Busch Inbev Sa NV
BUDZ	Weed Inc
BUENF	Blue Energy Ltd
BUGDF	Bumrungrad Hospital Public Co. Ltd Bh Units Non-
BUGLF	Blueglass Ltd
BUGVF	Primo Nutraceuticals Inc
BUHF	Buck Hill Falls Co.
BUKS	Butler Natl Corp
BUNM	Burned Media Ltd
BURBY	Burberry Group Plc
BURCA	Burnham Holdngs Cl-A
BUROF	Burcon Nutrascience
BVDRF	Belvedere S.A.
BVERS	Beaver Coal CO Ltd S
BVFL	Bv Financial Inc MD
BVLDF	Bold Ventures Inc
BVNKF	Bavarian Nordic R/I Ord
BVNNF	Bevcanna Enterprises Inc
BVNRY	Bavarian Nordic
BVRDF	Bureau Veritas Reg
BVTEF	Iconic Minerals
BVTK	Bravatek Solutions Inc
BVTLF	Bard Ventures Ltd
BWAV	Betawave Corp
BWEL	Boswell J G CO
BWLKF	Boardwalktech Software Corp
BWLLF	Bw Lpg Ltd
BWLLY	Bw Lpg Ltd. ADR
BWLVF	Bowleven Plc Ord
BWMG	Brownie's Marine Grp
BWMY	Borrowmoney.com Inc
BWOWF	Wowjoint Holdings
BWPC	Blue Water Petroleum Corp
BWTL	Bowlin Travel Centers Inc
BWTX	Bakken Water Transfer Services Inc
BWVI	Blue Water Ventures International Inc
BWVTF	Ipath CBOE S&P 500 Buywrite Index
BWXMF	Betterware DE Mexico S.A.P.I. DE C.V.
BXBLY	Brambles Ltd
BXLC	Bexil Cp
BXNG	Bang Holdings Corp
BXPHF	Botanix Pharmaceuticals Ltd
BXRDF	Australian Silica Quartz Group Ltd
BXXRF	Exgen Res
BYAGF	Banyan Gold
BYCBF	Barry Callebaut Ag R
BYDDF	Byd CO Ltd H Shs
BYDDY	Byd Company Ltd ADR
BYDGF	Boyd Group Income Fund TR
BYDIF	Byd Electronic
BYLB	Boyle Bancorp Boyle
BYLOF	Big Yellow Group Plc Ord
BYLTF	Baylin Technologies Inc
BYMOF	Bayerische Motornwrke Pfd
BYOC	Beyond Commerce Inc
BYOGF	Bounty Oil Ord
BYRG	Buyer Group Intl Inc
BYRN	Byrna Technologies Inc.
BYROF	Byron Energy Ltd
BYSD	Bayside Corp
BYYLF	Balyo Sa
BYZN	Byzen Digital Inc
BZDLF	Kincora Copper
BZIC	Beamz Interactive
BZLFF	Bunzl Plc
BZLFY	Bunzl Plc ADR
BZLYF	Beazley Plc [Uk]
BZQIF	Bezek Hahevra Haisra'Elit Letikshoret Beam
BZQIY	Bezeq The Israeli Te
BZRD	Blubuzzard Inc.
BZTG	Buzz Technologies IN
BZWR	Business Warrior Corp.
BZYR	Burzynski Research
BZZFF	Buzzi Unicem Spa Non Conv
BZZUY	Buzzi Unicem S.P.A. ADR
CAAFF	Celestial Asia Secs Hldgs
CAAOF	Cannabis One Holdings Inc
CABGY	Carlsberg As
CABJF	Carlsburg As B Shs
CABT	Coastal Bank & Trust [Nc]
CACH	Cache Inc
CADGF	Bio Papel Sab DE Cv
CADIF	Cadillac Ventures Inc
CADMF	Chemesis International Inc
CADNF	Cascades Inc
CAFI	Consumer Automotive Finance Inc
CAFS	Cafe Serendipity Holdings Inc
CAFZF	Canaf Invts
CAGDF	Centerra Gold Inc
CAGR	California Grapes International
CAGU	The Castle Group Inc
CAHI	Carrier Alliance Hlds
CAHPF	Catalpa Resources Ltd
CAIB	California International Bank Na
CAIXY	Caixabank
CAJFF	Canon Inc [F]
CALI	China Auto Logistics
CALZF	Calzada Ltd
CAMG	Cam Group Inc
CAMZF	Camino Minerals Corp
CANB	Can B Corp.
CANL	Cannlabs Inc
CANN	General Cannabis Corp
CANOF	California Nanotechnologies Corp
CANQF	Canaquest Medical Corp
CANSF	Willow Biosciences Inc
CANWF	Orca Gold
CANX	Cannawake Corp
CAOHF	Fdg Electric Vehicles Ltd
CAOVF	China Overseas Land & Investment Ltd
CAOVY	China Overseas L ADR
CAOX	Calif Orchard CO
CAPB	Capitalsouth Bancorp
CAPC	Capstone Cos. Inc
CAPD	Cannapowder Inc
CAPMF	Cap Gemini Sogeti S
CAPP	Capstone Financial Group Inc
CAPS	Capstone Therapeutics Corp
CAPV	Cabo Verde Capital Inc
CARCF	Carube Copper
CARCY	China Resources Cement Holdings Ltd ADR
CASBF	Cansino Biologics Inc
CASXF	Casa Minerals
CATG	Capstone Technologies Group Inc
CATI	Clone Algo Technologies Inc
CATN	Cat9 Group Inc
CATPF	99 Cap Corp
CATV	4Cable TV Internatio
CAULF	Cauldron Energy Ltd Ord
CAVEF	Cavotec Sa
CAVR	Cavu Resources Inc
CAWLF	Cwc Energy Services Corp
